Name,Annotation status,Pseudechinus magellanicus,Tegula patagonica,Leucippa pentagona,Arbacia dufresnii,Patagonotothen,Pez,Clinidio,Helcogrammoides cunninghami,Nauticaris,Camaron,Pilumnoides hassleri,Pachycheles chubutensis,Collodes rostratus,Doris fontainii,Diaulula punctuolata,Allostichaster capensis,Polycera marplatensis,"
Fissurella patagonica",Phrikoceros mopsus,Cosmasterias lurida,Sebastes oculatus,Trapania,Cycethra verrucosa,Pleurobranchaea maculata,Congiopodus peruvianus,Ohioplocus januarii,Odontaster penicillatus,Calliostoma,Lamellaria,Berthella,Trophon geversianus,Fissurella radiosa,Anasterias minuta,Geitodoris patagonica,Quiton,Tyrinna delicata,Epitonium,Aeolidiella,Cirratulidae,Notas
IMG_1393_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1394_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1395_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1396_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1397_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1398_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1399_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1400_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1401_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1402_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1410_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1403_C2.jpg,confirmed,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1404_C2.jpg,confirmed,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1405_C2.jpg,confirmed,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1406_C2.jpg,confirmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1407_C2.jpg,confirmed,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1408_C2.jpg,confirmed,,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1411_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1412_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1413_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1414_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1415_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1416_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1417_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1418_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1419_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1420_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1421_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1422_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1423_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1424_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1425_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1426_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1427_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1428_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1429_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1430_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1431_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1432_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1433_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1434_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1435_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1436_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1437_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1438_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1439_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1440_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1593_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1441_C2.jpg,confirmed,,,,8,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1442_C2.jpg,confirmed,,3,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
IMG_1443_C2.jpg,confirmed,,,,18,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1444_C2.jpg,confirmed,,2,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1445_C2.jpg,confirmed,,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1446_C2.jpg,confirmed,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
IMG_1447_C2.jpg,confirmed,,3,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1448_C2.jpg,confirmed,,8,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1449_C2.jpg,confirmed,,11,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1450_C2.jpg,confirmed,,5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1451_C2.jpg,confirmed,,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1452_C2.jpg,confirmed,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1453_C2.jpg,confirmed,,7,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1454_C2.jpg,confirmed,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1455_C2.jpg,confirmed,,13,,5,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1456_C2.jpg,confirmed,,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
IMG_1457_C2.jpg,confirmed,,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1458_C2.jpg,confirmed,,17,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1460_C2.jpg,confirmed,,9,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1461_C2.jpg,confirmed,,15,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1462_C2.jpg,confirmed,,14,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1463_C2.jpg,confirmed,,7,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1464_C2.jpg,confirmed,,12,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1465_C2.jpg,confirmed,,5,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1467_C2.jpg,confirmed,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1468_C2.jpg,confirmed,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1469_C2.jpg,confirmed,,3,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
IMG_1470_C2.jpg,confirmed,,9,,2,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1471_C2.jpg,confirmed,,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1473_C2.jpg,confirmed,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1474_C2.jpg,confirmed,,5,,4,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,
IMG_1475_C2.jpg,confirmed,,20,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1476_C2.jpg,confirmed,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1477_C2.jpg,confirmed,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1479_C2.jpg,confirmed,,6,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1480_C2.jpg,confirmed,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1481_C2.jpg,confirmed,,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1482_C2.jpg,confirmed,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1483_C2.jpg,confirmed,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1484_C2.jpg,confirmed,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1485_C2.jpg,confirmed,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1486_C2.jpg,confirmed,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1487_C2.jpg,confirmed,,,,9,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,puesta pleuro
IMG_1488_C2.jpg,confirmed,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1489_C2.jpg,confirmed,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1490_C2.jpg,confirmed,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1491_C2.jpg,confirmed,,9,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1493_C2.jpg,confirmed,,11,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1494_C2.jpg,confirmed,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1495_C2.jpg,confirmed,,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1496_C2.jpg,confirmed,,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1497_C2.jpg,confirmed,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1498_C2.jpg,confirmed,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1499_C2.jpg,confirmed,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1500_C2.jpg,confirmed,,7,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1501_C2.jpg,confirmed,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1502_C2.jpg,confirmed,,8,,2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1503_C2.jpg,confirmed,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1504_C2.jpg,confirmed,,13,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1505_C2.jpg,confirmed,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1507_C2.jpg,confirmed,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1508_C2.jpg,confirmed,,7,,1,,,,1,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,
IMG_1509_C2.jpg,confirmed,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1510_C2.jpg,confirmed,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
IMG_1511_C2.jpg,confirmed,,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1512_C2.jpg,confirmed,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1514_C2.jpg,confirmed,,3,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
IMG_1515_C2.jpg,confirmed,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
IMG_1516_C2.jpg,confirmed,,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1517_C2.jpg,confirmed,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1518_C2.jpg,confirmed,,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1519_C2.jpg,confirmed,,4,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1520_C2.jpg,confirmed,,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1521_C2.jpg,confirmed,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1523_C2.jpg,confirmed,,1,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1524_C2.jpg,confirmed,,1,,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1525_C2.jpg,confirmed,,2,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1527_C2.jpg,confirmed,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1528_C2.jpg,confirmed,,2,,6,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1529_C2.jpg,confirmed,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1530_C2.jpg,confirmed,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
IMG_1531_C2.jpg,confirmed,,13,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1532_C2.jpg,confirmed,,9,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,puesta trophon
IMG_1533_C2.jpg,confirmed,,11,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,puesta trophon
IMG_1534_C2.jpg,confirmed,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1535_C2.jpg,confirmed,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1536_C2.jpg,confirmed,,11,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1537_C2.jpg,confirmed,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1538_C2.jpg,confirmed,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1539_C2.jpg,confirmed,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1540_C2.jpg,confirmed,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,
IMG_1541_C2.jpg,confirmed,,1,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,
IMG_1542_C2.jpg,confirmed,,3,,8,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,
IMG_1543_C2.jpg,confirmed,,1,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1544_C2.jpg,confirmed,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
IMG_1545_C2.jpg,confirmed,,4,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1546_C2.jpg,confirmed,,,,9,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1547_C2.jpg,confirmed,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1548_C2.jpg,confirmed,,1,,6,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1549_C2.jpg,confirmed,,2,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1571_C2.jpg,confirmed,,1,,9,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1572_C2.jpg,confirmed,,9,,12,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1573_C2.jpg,confirmed,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
IMG_1575_C2.jpg,confirmed,,4,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,
IMG_1576_C2.jpg,confirmed,,11,,8,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1577_C2.jpg,confirmed,,5,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1578_C2.jpg,confirmed,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
IMG_1580_C2.jpg,confirmed,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1581_C2.jpg,confirmed,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1582_C2.jpg,confirmed,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1583_C2.jpg,confirmed,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1584_C2.jpg,confirmed,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1585_C2.jpg,confirmed,,9,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1586_C2.jpg,confirmed,,2,,2,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1587_C2.jpg,confirmed,,3,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1588_C2.jpg,confirmed,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1589_C2.jpg,confirmed,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1591_C2.jpg,confirmed,,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
IMG_1592_C2.jpg,confirmed,,5,,5,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1594_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1595_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1596_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1597_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1598_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1599_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1600_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1601_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1611_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1602_C2.jpg,confirmed,,,,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1612_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1613_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1614_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1620_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1615_C2.jpg,confirmed,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1616_C2.jpg,confirmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1618_C2.jpg,confirmed,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
IMG_1621_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1622_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1624_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1625_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1626_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1627_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1628_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1629_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1630_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1631_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1642_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1632_C2.jpg,confirmed,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
IMG_1633_C2.jpg,confirmed,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1634_C2.jpg,confirmed,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1635_C2.jpg,confirmed,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1636_C2.jpg,confirmed,,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1638_C2.jpg,confirmed,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1639_C2.jpg,confirmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1640_C2.jpg,confirmed,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1641_C2.jpg,confirmed,,,,3,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1643_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1644_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1645_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1646_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1647_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1648_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1649_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1650_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1651_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1652_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_0217_C2.jpg,vertical?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1653_C2.jpg,confirmed,,,,3,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1654_C2.jpg,confirmed,,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1655_C2.jpg,confirmed,,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
IMG_1656_C2.jpg,confirmed,,,,6,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1657_C2.jpg,confirmed,,5,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1658_C2.jpg,confirmed,,1,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1659_C2.jpg,confirmed,,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,point 33 sponge ?
IMG_1660_C2.jpg,confirmed,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,point 38 sponge rose?
IMG_1661_C2.jpg,confirmed,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1662_C2.jpg,confirmed,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1665_C2.jpg,confirmed,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1666_C2.jpg,confirmed,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,point 66
IMG_1841_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1842_C2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_1843_C2.jpg,confirmed,,6,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
